,coorporation,manager,code1,per1,code2,per2,code3,per3,code4,per4,code5,per5,code6,per6,code7,per7,code8,per8,code9,per9,code10,per10
241,富国基金管理有限公司,方_ 王保合 ,'603379.XSHG',0.0001,'000001.XSHE',0.0541,'002958.XSHE',0.0002,'300762.XSHE',0.0001,'300765.XSHE',0.0001,'600000.XSHG',0.06509999999999999,'600016.XSHG',0.0774,'601166.XSHG',0.11130000000000001,'601169.XSHG',0.0451,'603379.XSHG',0.0322
242,富国基金管理有限公司,王乐乐 张圣贤 ,'603379.XSHG',0.0002,'600158.XSHG',0.0572,'600136.XSHG',0.060700000000000004,'300766.XSHE',0.0002,'300762.XSHE',0.0006,'300113.XSHE',0.0516,'300005.XSHE',0.0587,'002958.XSHE',0.001,'002951.XSHE',0.0004,'603379.XSHG',0.055099999999999996
243,富国基金管理有限公司,王乐乐 张圣贤 ,'603681.XSHG',0.0,'603379.XSHG',0.0,'603019.XSHG',0.0572,'601766.XSHG',0.042,'601012.XSHG',0.0478,'600588.XSHG',0.049,'300762.XSHE',0.0001,'300750.XSHE',0.045700000000000005,'300124.XSHE',0.048600000000000004,'603681.XSHG',0.050300000000000004
244,富国基金管理有限公司,王乐乐 张圣贤 ,'603681.XSHG',0.0001,'603379.XSHG',0.0002,'601898.XSHG',0.0509,'601699.XSHG',0.0509,'601225.XSHG',0.1003,'601088.XSHG',0.0908,'601011.XSHG',0.0405,'600348.XSHG',0.0398,'600188.XSHG',0.051100000000000007,'603681.XSHG',0.0001
245,富国基金管理有限公司,张圣贤 ,'603379.XSHG',0.0003,'600885.XSHG',0.044800000000000006,'600718.XSHG',0.0489,'300766.XSHE',0.0005,'300762.XSHE',0.001,'002475.XSHE',0.055,'002465.XSHE',0.0458,'002463.XSHE',0.05,'002456.XSHE',0.0464,'603379.XSHG',0.0472
246,富国基金管理有限公司,蔡卡尔 牛志冬 徐幼华 ,'600763.XSHG',0.0269,'600529.XSHG',0.01,'600332.XSHG',0.0279,'600276.XSHG',0.094,'300760.XSHE',0.0177,'300653.XSHE',0.003,'300529.XSHE',0.0252,'300347.XSHE',0.0326,'300015.XSHE',0.0351,'600763.XSHG',0.0313
247,富国基金管理有限公司,牛志冬 徐幼华 ,'601888.XSHG',0.09140000000000001,'600977.XSHG',0.027200000000000002,'600637.XSHG',0.0275,'600138.XSHG',0.0317,'300467.XSHE',0.0143,'300418.XSHE',0.0232,'300178.XSHE',0.022799999999999997,'300144.XSHE',0.0271,'300038.XSHE',0.014499999999999999,'601888.XSHG',0.015300000000000001
248,富国基金管理有限公司,蔡卡尔 牛志冬 徐幼华 ,'603338.XSHG',0.0172,'603035.XSHG',0.0116,'601717.XSHG',0.0194,'600566.XSHG',0.0127,'600316.XSHG',0.0151,'600031.XSHG',0.026099999999999998,'300319.XSHE',0.009300000000000001,'300309.XSHE',0.0073,'002475.XSHE',0.0215,'603338.XSHG',0.022000000000000002
249,易方达基金管理有限公司,成曦 刘树荣 ,'002714.XSHE',0.0192,'002594.XSHE',0.0229,'002475.XSHE',0.030299999999999997,'002415.XSHE',0.0626,'002304.XSHE',0.0374,'002230.XSHE',0.0292,'002202.XSHE',0.0195,'002142.XSHE',0.026099999999999998,'002027.XSHE',0.0245,'002714.XSHE',0.0225
250,易方达基金管理有限公司,成曦 刘树荣 ,'601988.XSHG',0.037000000000000005,'601398.XSHG',0.055999999999999994,'601328.XSHG',0.0799,'601288.XSHG',0.0666,'601169.XSHG',0.042800000000000005,'601166.XSHG',0.1056,'600036.XSHG',0.1532,'600016.XSHG',0.07339999999999999,'600000.XSHG',0.0617,'601988.XSHG',0.0513
251,易方达基金管理有限公司,成曦 刘树荣 ,'600867.XSHG',0.07490000000000001,'600161.XSHG',0.0331,'300676.XSHE',0.0366,'300601.XSHE',0.0547,'300142.XSHE',0.095,'300122.XSHE',0.07429999999999999,'300009.XSHE',0.0297,'002038.XSHE',0.0344,'002007.XSHE',0.0761,'600867.XSHG',0.1166
252,易方达基金管理有限公司,成曦 刘树荣 ,'601088.XSHG',0.046900000000000004,'600795.XSHG',0.0471,'600739.XSHG',0.0362,'002739.XSHE',0.03,'002075.XSHE',0.0349,'000895.XSHE',0.047599999999999996,'000661.XSHE',0.0481,'000538.XSHE',0.0475,'000401.XSHE',0.032799999999999996,'601088.XSHG',0.04769999999999999
253,国投瑞银基金管理有限公司,赵建 ,'603288.XSHG',0.013500000000000002,'601888.XSHG',0.0132,'601598.XSHG',0.0016,'600887.XSHG',0.0333,'600519.XSHG',0.0824,'600276.XSHG',0.0327,'600104.XSHG',0.017,'002958.XSHE',0.0015,'002952.XSHE',0.0102,'603288.XSHG',0.0151
254,国投瑞银基金管理有限公司,殷瑞飞 ,'603993.XSHG',0.037000000000000005,'601899.XSHG',0.047400000000000005,'601857.XSHG',0.0689,'601600.XSHG',0.031400000000000004,'601225.XSHG',0.0398,'601088.XSHG',0.0435,'600516.XSHG',0.027200000000000002,'600111.XSHG',0.0273,'600028.XSHG',0.0799,'603993.XSHG',0.0007000000000000001
255,国投瑞银基金管理有限公司,赵建 ,'300601.XSHE',0.0298,'300450.XSHE',0.0269,'300176.XSHE',0.0269,'300136.XSHE',0.037200000000000004,'300122.XSHE',0.0405,'002958.XSHE',0.0021,'002952.XSHE',0.0134,'002466.XSHE',0.039900000000000005,'002460.XSHE',0.0352,'300601.XSHE',0.0287
256,融通基金管理有限公司,何天翔 ,'603379.XSHG',0.0002,'601989.XSHG',0.1025,'600893.XSHG',0.0634,'600879.XSHG',0.0418,'600482.XSHG',0.049,'600118.XSHG',0.0397,'600038.XSHG',0.0368,'300766.XSHE',0.0004,'300762.XSHE',0.0009,'603379.XSHG',0.0015
257,融通基金管理有限公司,何天翔 ,'603379.XSHG',0.0002,'601901.XSHG',0.0288,'601688.XSHG',0.061500000000000006,'601377.XSHG',0.0286,'601211.XSHG',0.0764,'600999.XSHG',0.0421,'600958.XSHG',0.0359,'600837.XSHG',0.09539999999999998,'600030.XSHG',0.1503,'603379.XSHG',0.0005
258,融通基金管理有限公司,何天翔 ,'603379.XSHG',0.0001,'000977.XSHE',0.023700000000000002,'002049.XSHE',0.020099999999999996,'002230.XSHE',0.0508,'002236.XSHE',0.031,'002405.XSHE',0.024900000000000002,'002415.XSHE',0.0446,'300024.XSHE',0.0219,'600588.XSHG',0.034,'603379.XSHG',0.0027
259,招商基金管理有限公司,侯昊 ,'603379.XSHG',0.0002,'601678.XSHG',0.0126,'600614.XSHG',0.0139,'600277.XSHG',0.012199999999999999,'600157.XSHG',0.012,'002949.XSHE',0.0006,'002714.XSHE',0.0176,'002477.XSHE',0.012,'002385.XSHE',0.0123,'603379.XSHG',0.0147
260,招商基金管理有限公司,苏燕青 ,'603681.XSHG',0.0,'000166.XSHE',0.031200000000000002,'000712.XSHE',0.0054,'000776.XSHE',0.04,'002736.XSHE',0.0278,'002797.XSHE',0.0138,'300762.XSHE',0.0,'300766.XSHE',0.0,'600030.XSHG',0.1496,'603681.XSHG',0.005699999999999999
261,招商基金管理有限公司,侯昊 ,'603681.XSHG',0.0001,'603379.XSHG',0.0002,'601988.XSHG',0.0371,'601398.XSHG',0.055999999999999994,'601328.XSHG',0.08,'601288.XSHG',0.0667,'601169.XSHG',0.042800000000000005,'601166.XSHG',0.1057,'600036.XSHG',0.1533,'603681.XSHG',0.07339999999999999
262,招商基金管理有限公司,侯昊 ,'603681.XSHG',0.0001,'002128.XSHE',0.03,'002949.XSHE',0.0001,'300762.XSHE',0.0001,'600121.XSHG',0.029500000000000002,'600123.XSHG',0.029300000000000003,'600157.XSHG',0.0327,'600395.XSHG',0.0268,'600403.XSHG',0.0301,'603681.XSHG',0.026699999999999998
263,招商基金管理有限公司,侯昊 ,'603919.XSHG',0.0048,'000799.XSHE',0.016200000000000003,'000858.XSHE',0.16510000000000002,'000860.XSHE',0.0666,'002304.XSHE',0.1206,'002646.XSHE',0.0045000000000000005,'002949.XSHE',0.0,'300762.XSHE',0.0,'300766.XSHE',0.0,'603919.XSHG',0.015600000000000001
264,招商基金管理有限公司,侯昊 ,'603681.XSHG',0.0001,'603379.XSHG',0.0002,'600201.XSHG',0.061500000000000006,'600161.XSHG',0.034,'300766.XSHE',0.0001,'300762.XSHE',0.0002,'300676.XSHE',0.039,'300601.XSHE',0.048600000000000004,'300142.XSHE',0.0947,'603681.XSHG',0.0732
265,银华基金管理股份有限公司,张凯 ,'603681.XSHG',0.0002,'601398.XSHG',0.0181,'600519.XSHG',0.0128,'600485.XSHG',0.0077,'300766.XSHE',0.0002,'300765.XSHE',0.0004,'300059.XSHE',0.013000000000000001,'300017.XSHE',0.0141,'002958.XSHE',0.0007000000000000001,'603681.XSHG',0.014199999999999999
266,银华基金管理股份有限公司,马君 ,'603993.XSHG',0.0403,'601899.XSHG',0.052000000000000005,'601857.XSHG',0.0753,'601600.XSHG',0.0335,'601225.XSHG',0.0436,'601088.XSHG',0.0475,'600516.XSHG',0.0297,'600111.XSHG',0.0298,'600028.XSHG',0.0873,'603993.XSHG',0.029500000000000002
267,万家基金管理有限公司,朱小明 ,'601398.XSHG',0.0169,'601088.XSHG',0.0197,'600664.XSHG',0.0301,'600507.XSHG',0.018799999999999997,'600383.XSHG',0.0144,'600325.XSHG',0.0141,'002601.XSHE',0.0175,'002367.XSHE',0.0146,'000876.XSHE',0.014499999999999999,'601398.XSHG',0.0387
268,金鹰基金管理有限公司,黄艳芳 王瀚宁 ,'601818.XSHG',0.0574,'601766.XSHG',0.0268,'601668.XSHG',0.0269,'601601.XSHG',0.052000000000000005,'601318.XSHG',0.051100000000000007,'601288.XSHG',0.0572,'600690.XSHG',0.0291,'600606.XSHG',0.0327,'600000.XSHG',0.03,'601818.XSHG',0.0493
269,泰达宏利基金管理有限公司,张勋 ,'601318.XSHG',0.0315,'600570.XSHG',0.0317,'600340.XSHG',0.0354,'600030.XSHG',0.0373,'300059.XSHE',0.0463,'002157.XSHE',0.0433,'002024.XSHE',0.0302,'000860.XSHE',0.0333,'000661.XSHE',0.050199999999999995,'601318.XSHG',0.0435
270,华宝基金管理有限公司,胡洁 ,'603379.XSHG',0.0002,'600763.XSHG',0.037599999999999995,'300766.XSHE',0.0001,'300762.XSHE',0.0002,'300676.XSHE',0.0335,'300529.XSHE',0.0216,'300347.XSHE',0.0644,'300253.XSHE',0.0458,'300015.XSHE',0.09,'603379.XSHG',0.0786
271,国联安基金管理有限公司,黄欣 ,'601318.XSHG',0.0942,'601166.XSHG',0.0255,'600887.XSHG',0.02,'600519.XSHG',0.0482,'600485.XSHG',0.0028000000000000004,'600276.XSHG',0.0207,'600036.XSHG',0.0395,'600030.XSHG',0.022000000000000002,'000858.XSHE',0.0208,'601318.XSHG',0.0256
272,国联安基金管理有限公司,黄欣 ,'002493.XSHE',0.011000000000000001,'002475.XSHE',0.0159,'002465.XSHE',0.011000000000000001,'002415.XSHE',0.053200000000000004,'002304.XSHE',0.026600000000000002,'002157.XSHE',0.025699999999999997,'002146.XSHE',0.0154,'002142.XSHE',0.0177,'002070.XSHE',0.0004,'002493.XSHE',0.0276
273,申万菱信基金管理有限公司,龚丽丽 ,'300498.XSHE',0.0208,'300059.XSHE',0.0103,'002415.XSHE',0.0167,'002304.XSHE',0.009899999999999999,'000858.XSHE',0.0236,'000725.XSHE',0.0137,'000651.XSHE',0.030600000000000002,'000333.XSHE',0.0304,'000002.XSHE',0.0189,'300498.XSHE',0.014499999999999999
274,申万菱信基金管理有限公司,袁英杰 张少华 ,'601155.XSHG',0.0079,'600801.XSHG',0.0079,'600309.XSHG',0.008,'600276.XSHG',0.0079,'300132.XSHE',0.008,'002612.XSHE',0.0072,'002440.XSHE',0.0095,'002419.XSHE',0.008199999999999999,'002191.XSHE',0.0091,'601155.XSHG',0.0079
275,申万菱信基金管理有限公司,龚丽丽 俞诚 ,'002714.XSHE',0.0189,'002594.XSHE',0.0226,'002475.XSHE',0.0298,'002415.XSHE',0.0616,'002304.XSHE',0.0368,'002230.XSHE',0.0287,'002202.XSHE',0.0192,'002142.XSHE',0.025699999999999997,'002027.XSHE',0.0242,'002714.XSHE',0.0222
276,申万菱信基金管理有限公司,龚丽丽 ,'601688.XSHG',0.0622,'601377.XSHG',0.028900000000000002,'601211.XSHG',0.07730000000000001,'601162.XSHG',0.0048,'600999.XSHG',0.0426,'600958.XSHG',0.0363,'600837.XSHG',0.0965,'600030.XSHG',0.16579999999999998,'002736.XSHE',0.028300000000000002,'601688.XSHG',0.0407
277,申万菱信基金管理有限公司,龚丽丽 ,'603218.XSHG',0.0116,'603105.XSHG',0.0092,'600151.XSHG',0.0118,'300232.XSHE',0.012199999999999999,'300118.XSHE',0.013600000000000001,'002531.XSHE',0.0116,'002518.XSHE',0.0121,'002249.XSHE',0.0116,'002202.XSHE',0.0125,'603218.XSHG',0.0132
278,申万菱信基金管理有限公司,荆一帆 ,'601989.XSHG',0.10039999999999999,'600893.XSHG',0.0621,'600879.XSHG',0.0409,'600482.XSHG',0.048,'600118.XSHG',0.038900000000000004,'600038.XSHG',0.036000000000000004,'002465.XSHE',0.041299999999999996,'002268.XSHE',0.046,'002179.XSHE',0.042,'601989.XSHG',0.0617
279,申万菱信基金管理有限公司,荆一帆 ,'600703.XSHG',0.030299999999999997,'300408.XSHE',0.0183,'300136.XSHE',0.019,'002475.XSHE',0.051699999999999996,'002456.XSHE',0.022799999999999997,'002415.XSHE',0.1093,'002236.XSHE',0.024900000000000002,'002008.XSHE',0.0304,'000725.XSHE',0.0781,'600703.XSHG',0.0196
280,申万菱信基金管理有限公司,荆一帆 ,'600518.XSHG',0.022000000000000002,'600436.XSHG',0.024399999999999998,'600276.XSHG',0.1039,'600196.XSHG',0.021099999999999997,'300142.XSHE',0.022099999999999998,'300015.XSHE',0.022799999999999997,'300003.XSHE',0.0199,'002044.XSHE',0.0245,'000661.XSHE',0.030699999999999998,'600518.XSHG',0.031400000000000004
281,申万菱信基金管理有限公司,荆一帆 ,'600718.XSHG',0.019299999999999998,'600158.XSHG',0.0196,'600136.XSHG',0.0231,'300451.XSHE',0.0197,'300291.XSHE',0.021400000000000002,'300043.XSHE',0.0274,'300005.XSHE',0.020099999999999996,'002777.XSHE',0.0203,'000639.XSHE',0.0202,'600718.XSHG',0.0218
282,诺安基金管理有限公司,李玉良 梅律吾 ,'300601.XSHE',0.0276,'300450.XSHE',0.0253,'300176.XSHE',0.0245,'300136.XSHE',0.0348,'300122.XSHE',0.0378,'002466.XSHE',0.0354,'002460.XSHE',0.0326,'002352.XSHE',0.0271,'002323.XSHE',0.0004,'300601.XSHE',0.0222
283,天弘基金管理有限公司,田俊维 ,'603939.XSHG',0.034300000000000004,'603899.XSHG',0.042800000000000005,'600887.XSHG',0.0647,'300725.XSHE',0.028999999999999998,'300595.XSHE',0.0513,'002661.XSHE',0.0521,'002572.XSHE',0.039,'002508.XSHE',0.029300000000000003,'002014.XSHE',0.0438,'603939.XSHG',0.07769999999999999
284,新华基金管理股份有限公司,邓岳 ,'603218.XSHG',0.0118,'600151.XSHG',0.012,'300232.XSHE',0.0125,'300118.XSHE',0.0138,'002531.XSHE',0.0118,'002518.XSHE',0.0124,'002249.XSHE',0.0118,'002202.XSHE',0.0126,'002123.XSHE',0.013500000000000002,'603218.XSHG',0.013500000000000002
285,前海开源基金管理有限公司,陶曙斌 ,'603379.XSHG',0.0002,'600887.XSHG',0.0315,'600436.XSHG',0.0276,'600276.XSHG',0.024900000000000002,'300762.XSHE',0.0002,'300498.XSHE',0.0579,'300122.XSHE',0.0316,'300015.XSHE',0.0384,'002958.XSHE',0.0004,'603379.XSHG',0.06509999999999999
286,前海开源基金管理有限公司,黄_ ,'603379.XSHG',0.0001,'601989.XSHG',0.1,'600893.XSHG',0.0481,'600879.XSHG',0.0316,'600482.XSHG',0.037000000000000005,'300765.XSHE',0.0001,'300762.XSHE',0.0001,'300024.XSHE',0.042199999999999994,'002951.XSHE',0.0001,'603379.XSHG',0.0001
287,工银瑞信基金管理有限公司,刘伟琳 ,'603000.XSHG',0.023700000000000002,'600637.XSHG',0.0433,'300766.XSHE',0.0004,'300383.XSHE',0.029500000000000002,'300059.XSHE',0.11109999999999999,'300017.XSHE',0.0315,'002958.XSHE',0.0016,'002952.XSHE',0.0003,'002439.XSHE',0.027000000000000003,'603000.XSHG',0.0321
288,工银瑞信基金管理有限公司,赵栩 ,'603218.XSHG',0.0116,'600151.XSHG',0.0118,'300232.XSHE',0.0123,'300118.XSHE',0.013600000000000001,'002531.XSHE',0.0116,'002518.XSHE',0.012199999999999999,'002249.XSHE',0.0116,'002202.XSHE',0.0124,'002123.XSHE',0.013300000000000001,'603218.XSHG',0.013300000000000001
289,工银瑞信基金管理有限公司,刘伟琳 ,'601766.XSHG',0.1225,'601390.XSHG',0.1252,'601186.XSHG',0.1257,'600967.XSHG',0.0516,'600820.XSHG',0.0701,'600580.XSHG',0.0315,'600562.XSHG',0.0344,'600169.XSHG',0.0274,'300001.XSHE',0.056600000000000004,'601766.XSHG',0.0528
290,工银瑞信基金管理有限公司,赵栩 ,'601985.XSHG',0.0291,'601877.XSHG',0.023799999999999998,'601012.XSHG',0.0525,'600438.XSHG',0.024300000000000002,'600406.XSHG',0.039900000000000005,'600089.XSHG',0.0317,'300124.XSHE',0.0276,'002594.XSHE',0.0499,'002466.XSHE',0.0248,'601985.XSHG',0.042300000000000004
291,交银施罗德基金管理有限公司,蔡铮 ,'601012.XSHG',0.015700000000000002,'600478.XSHG',0.016200000000000003,'600438.XSHG',0.0155,'300742.XSHE',0.0108,'300014.XSHE',0.0167,'002610.XSHE',0.015700000000000002,'002202.XSHE',0.0187,'002192.XSHE',0.0167,'002074.XSHE',0.0167,'601012.XSHG',0.018600000000000002
292,交银施罗德基金管理有限公司,蔡铮 ,'601555.XSHG',0.0305,'601318.XSHG',0.0258,'600588.XSHG',0.030299999999999997,'600570.XSHG',0.0323,'600109.XSHG',0.029900000000000003,'300059.XSHE',0.0315,'300033.XSHE',0.027000000000000003,'002797.XSHE',0.0255,'002410.XSHE',0.0253,'601555.XSHG',0.0262
293,交银施罗德基金管理有限公司,蔡铮 ,'603126.XSHG',0.021,'600217.XSHG',0.0207,'300332.XSHE',0.0231,'300262.XSHE',0.0225,'300190.XSHE',0.02,'300007.XSHE',0.020499999999999997,'002887.XSHE',0.022000000000000002,'002663.XSHE',0.0217,'000925.XSHE',0.023799999999999998,'603126.XSHG',0.022099999999999998
294,建信基金管理有限责任公司,梁洪昀 ,'601766.XSHG',0.0277,'601398.XSHG',0.0301,'601318.XSHG',0.07980000000000001,'601288.XSHG',0.030699999999999998,'601211.XSHG',0.0285,'601166.XSHG',0.0248,'600016.XSHG',0.0258,'600000.XSHG',0.0207,'000651.XSHE',0.0329,'601766.XSHG',0.0334
295,建信基金管理有限责任公司,叶乐天 ,'603379.XSHG',0.0,'000333.XSHE',0.0421,'000651.XSHE',0.0424,'002230.XSHE',0.038,'002415.XSHE',0.0548,'002950.XSHE',0.0,'002958.XSHE',0.0001,'300762.XSHE',0.0001,'600016.XSHG',0.0351,'603379.XSHG',0.0576
296,中信保诚基金管理有限公司,杨旭 ,'603681.XSHG',0.0002,'603379.XSHG',0.0002,'600867.XSHG',0.0223,'600436.XSHG',0.0313,'600276.XSHG',0.1659,'600196.XSHG',0.027000000000000003,'300766.XSHE',0.0002,'300762.XSHE',0.0005,'300142.XSHE',0.028300000000000002,'603681.XSHG',0.022099999999999998
297,中信保诚基金管理有限公司,杨旭 ,'603993.XSHG',0.0634,'603799.XSHG',0.0359,'601899.XSHG',0.0816,'601600.XSHG',0.0529,'600547.XSHG',0.044500000000000005,'600516.XSHG',0.0467,'600219.XSHG',0.0369,'600111.XSHG',0.046799999999999994,'300765.XSHE',0.0005,'603993.XSHG',0.0006
298,中信保诚基金管理有限公司,HAN YILING 杨旭 ,'603681.XSHG',0.0,'603379.XSHG',0.0001,'601398.XSHG',0.028300000000000002,'601328.XSHG',0.0404,'601318.XSHG',0.1477,'601288.XSHG',0.0337,'601166.XSHG',0.053399999999999996,'600837.XSHG',0.026699999999999998,'600036.XSHG',0.0824,'603681.XSHG',0.046
299,中信保诚基金管理有限公司,杨旭 ,'603888.XSHG',0.0121,'000066.XSHE',0.013300000000000001,'000100.XSHE',0.011399999999999999,'002475.XSHE',0.011200000000000002,'002600.XSHE',0.0137,'002950.XSHE',0.0004,'002958.XSHE',0.0008,'300017.XSHE',0.0111,'300033.XSHE',0.0159,'603888.XSHG',0.0005
300,中信保诚基金管理有限公司,杨旭 ,'603019.XSHG',0.0265,'600588.XSHG',0.0317,'600570.XSHG',0.042199999999999994,'600498.XSHG',0.0216,'600485.XSHG',0.0177,'600100.XSHG',0.025,'002405.XSHE',0.0232,'002230.XSHE',0.048499999999999995,'002049.XSHE',0.0187,'603019.XSHG',0.022000000000000002
301,中信保诚基金管理有限公司,杨旭 ,'601231.XSHG',0.0111,'600728.XSHG',0.011699999999999999,'600460.XSHG',0.0126,'002475.XSHE',0.0116,'002429.XSHE',0.011399999999999999,'002368.XSHE',0.0111,'002242.XSHE',0.0111,'000810.XSHE',0.013000000000000001,'000100.XSHE',0.0118,'601231.XSHG',0.013999999999999999
302,中信保诚基金管理有限公司,黄稚 杨旭 ,'601800.XSHG',0.056600000000000004,'601669.XSHG',0.068,'601668.XSHG',0.0867,'601618.XSHG',0.0484,'601390.XSHG',0.0848,'601186.XSHG',0.0851,'600820.XSHG',0.026699999999999998,'600170.XSHG',0.0321,'600068.XSHG',0.038599999999999995,'601800.XSHG',0.036000000000000004
303,方正富邦基金管理有限公司,吴昊 ,'603681.XSHG',0.0001,'603379.XSHG',0.0001,'601818.XSHG',0.0219,'601628.XSHG',0.0931,'601601.XSHG',0.21109999999999998,'601336.XSHG',0.08839999999999999,'601318.XSHG',0.2732,'601169.XSHG',0.0308,'600999.XSHG',0.0168,'603681.XSHG',0.0171
304,安信基金管理有限责任公司,龙川 ,'603379.XSHG',0.0002,'601989.XSHG',0.0282,'601888.XSHG',0.0291,'601857.XSHG',0.026000000000000002,'601390.XSHG',0.026099999999999998,'600585.XSHG',0.0279,'600406.XSHG',0.0276,'600031.XSHG',0.029900000000000003,'300766.XSHE',0.0002,'603379.XSHG',0.0005
305,国寿安保基金管理有限公司,李康 ,'601336.XSHG',0.0196,'601318.XSHG',0.0212,'300383.XSHE',0.0143,'300059.XSHE',0.014499999999999999,'300017.XSHE',0.015700000000000002,'002508.XSHE',0.0151,'000839.XSHE',0.015600000000000001,'000661.XSHE',0.0159,'000503.XSHE',0.015,'601336.XSHG',0.016
306,中融基金管理有限公司,赵菲 ,'601989.XSHG',0.0287,'601888.XSHG',0.03,'601668.XSHG',0.0264,'601390.XSHG',0.0264,'601186.XSHG',0.0269,'600585.XSHG',0.027999999999999997,'600406.XSHG',0.0279,'600031.XSHG',0.032400000000000005,'002202.XSHE',0.028999999999999998,'601989.XSHG',0.030299999999999997
307,中融基金管理有限公司,赵菲 ,'601005.XSHG',0.0443,'600282.XSHG',0.0322,'600022.XSHG',0.0323,'600019.XSHG',0.182,'600010.XSHG',0.0989,'002110.XSHE',0.033,'002075.XSHE',0.0375,'000825.XSHE',0.034300000000000004,'000778.XSHE',0.0395,'601005.XSHG',0.0443
308,中融基金管理有限公司,赵菲 ,'601898.XSHG',0.0467,'601699.XSHG',0.0466,'601225.XSHG',0.092,'601088.XSHG',0.0833,'601011.XSHG',0.0371,'600348.XSHG',0.0365,'600188.XSHG',0.046900000000000004,'600157.XSHG',0.0674,'000983.XSHE',0.0489,'601898.XSHG',0.0564
309,中融基金管理有限公司,赵菲 ,'601988.XSHG',0.0366,'601398.XSHG',0.0554,'601328.XSHG',0.079,'601288.XSHG',0.0659,'601169.XSHG',0.042300000000000004,'601166.XSHG',0.10439999999999999,'600036.XSHG',0.1515,'600016.XSHG',0.0725,'600000.XSHG',0.061,'601988.XSHG',0.0507
310,银华基金管理股份有限公司,周晶 ,'603517.XSHG',0.0425,'000002.XSHE',0.0478,'000401.XSHE',0.0223,'000961.XSHE',0.04650000000000001,'600029.XSHG',0.039599999999999996,'600030.XSHG',0.0394,'600031.XSHG',0.029900000000000003,'600036.XSHG',0.031,'600155.XSHG',0.0269,'603517.XSHG',0.0342
311,鹏华基金管理有限公司,张航 ,'601318.XSHG',0.042300000000000004,'601155.XSHG',0.0695,'600519.XSHG',0.038900000000000004,'002475.XSHE',0.0653,'002463.XSHE',0.0493,'000961.XSHE',0.050199999999999995,'000858.XSHE',0.037000000000000005,'000661.XSHE',0.0358,'000596.XSHE',0.04650000000000001,'601318.XSHG',0.04019999999999999
312,华宝基金管理有限公司,蔡目荣 ,'601398.XSHG',0.0233,'601186.XSHG',0.0287,'601117.XSHG',0.030600000000000002,'601111.XSHG',0.026099999999999998,'600958.XSHG',0.0229,'600388.XSHG',0.038,'600115.XSHG',0.031400000000000004,'600029.XSHG',0.0315,'600027.XSHG',0.0294,'601398.XSHG',0.0269
313,诺安基金管理有限公司,蔡宇滨 ,'603156.XSHG',0.0461,'601318.XSHG',0.061200000000000004,'601288.XSHG',0.0338,'600559.XSHG',0.0242,'600377.XSHG',0.026099999999999998,'300146.XSHE',0.028900000000000002,'300144.XSHE',0.025,'002449.XSHE',0.0305,'002422.XSHE',0.028300000000000002,'603156.XSHG',0.0417
314,诺安基金管理有限公司,王创练 ,'603338.XSHG',0.0277,'601988.XSHG',0.0302,'600478.XSHG',0.0273,'600197.XSHG',0.0301,'600115.XSHG',0.0436,'300498.XSHE',0.09720000000000001,'300473.XSHE',0.0693,'300144.XSHE',0.028399999999999998,'000977.XSHE',0.0321,'603338.XSHG',0.0338
315,兴全基金管理有限公司,王品 ,'601799.XSHG',0.0349,'000661.XSHE',0.0643,'002938.XSHE',0.0378,'300271.XSHE',0.0694,'300760.XSHE',0.0366,'600038.XSHG',0.0405,'600048.XSHG',0.07440000000000001,'600050.XSHG',0.0426,'601318.XSHG',0.053099999999999994,'601799.XSHG',0.038
316,光大保德信基金管理有限公司,翟云飞 金_毅 盛松 ,'603288.XSHG',0.0329,'601601.XSHG',0.0354,'601398.XSHG',0.034300000000000004,'601328.XSHG',0.038599999999999995,'601288.XSHG',0.038,'600585.XSHG',0.0301,'600276.XSHG',0.0322,'600233.XSHG',0.011399999999999999,'300122.XSHE',0.0298,'603288.XSHG',0.0327
317,上投摩根基金管理有限公司,黄栋 ,'601888.XSHG',0.0255,'601318.XSHG',0.0464,'600887.XSHG',0.0409,'600519.XSHG',0.054900000000000004,'600276.XSHG',0.0499,'600050.XSHG',0.0236,'600036.XSHG',0.0197,'300059.XSHE',0.0262,'002230.XSHE',0.019799999999999998,'601888.XSHG',0.042699999999999995
318,上投摩根基金管理有限公司,征茂平 ,'601318.XSHG',0.060700000000000004,'601111.XSHG',0.0337,'600519.XSHG',0.0652,'600383.XSHG',0.0351,'600276.XSHG',0.030299999999999997,'600036.XSHG',0.0536,'002475.XSHE',0.059500000000000004,'002142.XSHE',0.0308,'000661.XSHE',0.0404,'601318.XSHG',0.0408
319,中海基金管理有限公司,彭海平 ,'603681.XSHG',0.0002,'603379.XSHG',0.0002,'601688.XSHG',0.0825,'601328.XSHG',0.0392,'601318.XSHG',0.1402,'601288.XSHG',0.0265,'601166.XSHG',0.031200000000000002,'600958.XSHG',0.0255,'600887.XSHG',0.0286,'603681.XSHG',0.0483
320,中海基金管理有限公司,许定晴 易小金 ,'603883.XSHG',0.1015,'600763.XSHG',0.087,'600161.XSHG',0.04650000000000001,'300572.XSHE',0.0623,'002821.XSHE',0.0478,'002422.XSHE',0.0649,'002223.XSHE',0.0574,'002044.XSHE',0.0966,'002007.XSHE',0.076,'603883.XSHG',0.055
